gene_id	name	chr	start	end	strand	is_cancer_gene_census
8415	RALYL	8	84182787.0	84921844.0	1.0	
8416	LRRCC1	8	85107147.0	85146076.0	1.0	
8417	E2F5	8	85177225.0	85217158.0	1.0	
8418	C8orf59	8	85214076.0	85220421.0	-1.0	
8419	CA13	8	85220587.0	85284073.0	1.0	
8420	CA1	8	85327608.0	85379014.0	-1.0	
8421	CA3	8	85373436.0	85449040.0	1.0	
8422	CA2	8	85463852.0	85481493.0	1.0	
8423	REXO1L1P	8	85656442.0	85663497.0	-1.0	
8424	ATP6V0D2	8	85987323.0	86154228.0	1.0	
8425	PSKH2	8	86048373.0	86088621.0	-1.0	
8426	SLC7A13	8	86214052.0	86321146.0	-1.0	
8427	WWP1	8	86342738.0	86478420.0	1.0	
8428	RMDN1	8	86468257.0	86514357.0	-1.0	
8429	CPNE3	8	86514427.0	86561498.0	1.0	
8430	CNGB3	8	86553977.0	86743675.0	-1.0	
8431	CNBD1	8	86866442.0	87615219.0	1.0	
8432	DCAF4L2	8	87870743.0	87874068.0	-1.0	
8433	MMP16	8	88032009.0	88328025.0	-1.0	
8434	RIPK2	8	89757747.0	89791063.0	1.0	
8435	OSGIN2	8	89901859.0	89927888.0	1.0	
8436	NBN	8	89933336.0	90003228.0	-1.0	True
8437	DECR1	8	90001405.0	90052092.0	1.0	
8438	CALB1	8	90058608.0	90095475.0	-1.0	
8439	TMEM64	8	90621995.0	90791632.0	-1.0	
8440	NECAB1	8	90791550.0	90959408.0	1.0	
8441	C8orf88	8	90958637.0	90985257.0	-1.0	
8442	TMEM55A	8	90993796.0	91041064.0	-1.0	
8443	OTUD6B	8	91070196.0	91087095.0	1.0	
8444	LRRC69	8	91101832.0	91219236.0	1.0	
8445	SLC26A7	8	91209494.0	91398152.0	1.0	
8446	RUNX1T1	8	91954967.0	92103286.0	-1.0	True
8447	TRIQK	8	92883530.0	93017673.0	-1.0	
8448	C8orf87	8	93134095.0	93166850.0	-1.0	
8449	RBM12B	8	93729356.0	93741017.0	-1.0	
8450	TMEM67	8	93754844.0	93819234.0	1.0	
8451	PDP1	8	93857807.0	93926066.0	1.0	
8452	CDH17	8	94127171.0	94217303.0	-1.0	
8453	GEM	8	94249253.0	94262350.0	-1.0	
8454	RAD54B	8	94371960.0	94475109.0	-1.0	
8455	FSBP	8	94372170.0	94436952.0	-1.0	
8456	ESRP1	8	94641074.0	94707466.0	1.0	
8457	DPY19L4	8	94719703.0	94793836.0	1.0	
8458	INTS8	8	94813311.0	94881746.0	1.0	
8459	CCNE2	8	94879770.0	94896678.0	-1.0	
8460	NDUFAF6	8	94895767.0	95116455.0	1.0	
8461	TP53INP1	8	94925972.0	94949411.0	-1.0	
8462	MIR3150B	8	95072911.0	95072996.0	-1.0	
8463	PLEKHF2	8	95133804.0	95156684.0	1.0	
8464	C8orf37	8	95244919.0	95269201.0	-1.0	
8465	GDF6	8	96142330.0	96160792.0	-1.0	
8466	UQCRB	8	96225920.0	96235634.0	-1.0	
8467	MTERF3	8	96239398.0	96261610.0	-1.0	
8468	PTDSS1	8	96261715.0	96336995.0	1.0	
8469	SDC2	8	96493351.0	96611780.0	1.0	
8470	CPQ	8	96645227.0	97149654.0	1.0	
8471	TSPYL5	8	97273474.0	97277964.0	-1.0	
8472	MTDH	8	97644179.0	97728770.0	1.0	
8473	LAPTM4B	8	97775057.0	97853013.0	1.0	
8474	MATN2	8	97868840.0	98036716.0	1.0	
8475	RPL30	8	98024851.0	98046469.0	-1.0	
8476	SNORA72	8	98042086.0	98042217.0	-1.0	
8477	ERICH5	8	98064311.0	98093610.0	1.0	
8478	POP1	8	98117297.0	98159834.0	1.0	
8479	NIPAL2	8	98189833.0	98294393.0	-1.0	
8480	STK3	8	98401403.0	98942827.0	-1.0	
8481	KCNS2	8	98427022.0	98432848.0	1.0	
8482	OSR2	8	98944403.0	98952104.0	1.0	
8483	VPS13B	8	99013266.0	99877580.0	1.0	
8484	COX6C	8	99873200.0	99894062.0	-1.0	True
8485	RGS22	8	99960936.0	100131268.0	-1.0	
8486	FBXO43	8	100133360.0	100145800.0	-1.0	
8487	POLR2K	8	100150584.0	100154002.0	1.0	
8488	SPAG1	8	100157906.0	100259278.0	1.0	
8489	RNF19A	8	100257060.0	100336218.0	-1.0	
8490	ANKRD46	8	100509752.0	100559784.0	-1.0	
8491	SNX31	8	100572882.0	100663415.0	-1.0	
8492	PABPC1	8	100685816.0	100722809.0	-1.0	
8493	YWHAZ	8	100916525.0	100953388.0	-1.0	
8494	ZNF706	8	101177878.0	101206193.0	-1.0	
8495	NACAP1	8	101361794.0	101372707.0	1.0	
8496	GRHL2	8	101492432.0	101669726.0	1.0	
8497	NCALD	8	101686543.0	102124907.0	-1.0	
8498	RRM2B	8	102204502.0	102239118.0	-1.0	
8499	UBR5	8	102253012.0	102412841.0	-1.0	True
8500	ODF1	8	102551572.0	102561017.0	1.0	
8501	KLF10	8	102648779.0	102655902.0	-1.0	
8502	AZIN1	8	102826357.0	102893864.0	-1.0	
8503	ATP6V1C1	8	103021063.0	103073051.0	1.0	
8504	LINC01181	8	103121032.0	103132966.0	1.0	
8505	BAALC-AS2	8	103132963.0	103141475.0	-1.0	
8506	BAALC	8	103140710.0	103230305.0	1.0	
8507	BAALC-AS1	8	103156990.0	103298772.0	-1.0	
8508	FZD6	8	103298433.0	103332866.0	1.0	
8509	CTHRC1	8	103371515.0	103382997.0	1.0	
8510	SLC25A32	8	103398635.0	103415189.0	-1.0	
8511	DCAF13	8	103414714.0	103443453.0	1.0	
8512	RIMS2	8	103500748.0	104256094.0	1.0	
8513	DPYS	8	104330324.0	104467053.0	-1.0	
8514	DCSTAMP	8	104339087.0	104356689.0	1.0	
8515	LRP12	8	104489231.0	104589024.0	-1.0	
8516	ZFPM2	8	104590733.0	105804532.0	1.0	
8517	OXR1	8	106359476.0	106752694.0	1.0	
8518	ABRA	8	106759483.0	106770245.0	-1.0	
8519	ANGPT1	8	107249482.0	107498055.0	-1.0	
8520	RSPO2	8	107899316.0	108083648.0	-1.0	True
8521	EIF3E	8	108201216.0	108435333.0	-1.0	True
8522	EMC2	8	108443601.0	108486918.0	1.0	
8523	TMEM74	8	108606850.0	108787615.0	-1.0	
8524	TRHR	8	109086621.0	109119584.0	1.0	
8525	NUDCD1	8	109240919.0	109334385.0	-1.0	
8526	ENY2	8	109334324.0	109345953.0	1.0	
8527	PKHD1L1	8	109362477.0	109530330.0	1.0	
8528	EBAG9	8	109539711.0	109565996.0	1.0	
8529	SYBU	8	109573978.0	109691791.0	-1.0	
8530	KCNV1	8	109963645.0	109975847.0	-1.0	
8531	CSMD3	8	112222928.0	113437099.0	-1.0	
8532	TRPS1	8	115408496.0	115809673.0	-1.0	
8533	EIF3H	8	116642130.0	116766925.0	-1.0	
8534	UTP23	8	116766503.0	116849463.0	1.0	
8535	RAD21	8	116845935.0	116874866.0	-1.0	True
8536	AARD	8	116938199.0	116944487.0	1.0	
8537	SLC30A8	8	116950273.0	117176714.0	1.0	
8538	MED30	8	117520713.0	117540262.0	1.0	
8539	EXT1	8	117794490.0	118111853.0	-1.0	True
8540	SAMD12	8	118189459.0	118621995.0	-1.0	
8541	TNFRSF11B	8	118923557.0	118952200.0	-1.0	
8542	COLEC10	8	118995452.0	119106582.0	1.0	
8543	MAL2	8	119215111.0	119246848.0	-1.0	
8544	NOV	8	119416306.0	119424353.0	1.0	
8545	ENPP2	8	119557086.0	119673453.0	-1.0	
8546	TAF2	8	119730775.0	119832863.0	-1.0	
8547	DSCC1	8	119833976.0	119856010.0	-1.0	
8548	DEPTOR	8	119873717.0	120050913.0	1.0	
8549	COL14A1	8	120059780.0	120372036.0	1.0	
8550	MRPL13	8	120380761.0	120445402.0	-1.0	
8551	MTBP	8	120445400.0	120542133.0	1.0	
8552	SNTB1	8	120535745.0	120813273.0	-1.0	
8553	HAS2	8	121612116.0	121641390.0	-1.0	
8554	ZHX2	8	122781394.0	122974512.0	1.0	
8555	DERL1	8	123013164.0	123042423.0	-1.0	
8556	TBC1D31	8	123041968.0	123152153.0	1.0	
8557	FAM83A	8	123178960.0	123210079.0	1.0	
8558	C8orf76	8	123219957.0	123241398.0	-1.0	
8559	ZHX1-C8orf76	8	123226189.0	123274284.0	-1.0	
8560	ZHX1	8	123248451.0	123275541.0	-1.0	
8561	ATAD2	8	123319850.0	123416350.0	-1.0	
8562	WDYHV1	8	123416725.0	123467230.0	1.0	
8563	FBXO32	8	123497889.0	123541206.0	-1.0	
8564	KLHL38	8	123645527.0	123652950.0	-1.0	
8565	ANXA13	8	123680794.0	123737407.0	-1.0	
8566	FAM91A1	8	123768456.0	123815452.0	1.0	
8567	FER1L6	8	123851987.0	124120061.0	1.0	
8568	TMEM65	8	124306189.0	124372692.0	-1.0	
8569	TRMT12	8	124450820.0	124462150.0	1.0	
8570	RNF139	8	124474738.0	124487914.0	1.0	
8571	TATDN1	8	124488485.0	124539458.0	-1.0	
8572	NDUFB9	8	124539103.0	124568510.0	1.0	
8573	MTSS1	8	124550790.0	124728429.0	-1.0	
8574	ZNF572	8	124973298.0	124979389.0	1.0	
8575	SQLE	8	124998497.0	125022283.0	1.0	
8576	NSMCE2	8	125091679.0	125367120.0	1.0	
8577	TRIB1	8	125430321.0	125438405.0	1.0	
8578	FAM84B	8	126552442.0	126558393.0	-1.0	
8579	POU5F1B	8	127414290.0	127420069.0	1.0	
8580	MYC	8	127735434.0	127741434.0	1.0	True
8581	PVT1	8	127794533.0	128101253.0	1.0	
8582	MIR1204	8	127795962.0	127796028.0	1.0	
8583	MIR1205	8	127960633.0	127960695.0	1.0	
8584	MIR1207	8	128049152.0	128049238.0	1.0	
8585	MIR1208	8	128150116.0	128150188.0	1.0	
8586	LINC00824	8	128405269.0	128564679.0	-1.0	
8587	GSDMC	8	129748196.0	129786888.0	-1.0	
8588	FAM49B	8	129839593.0	130017129.0	-1.0	
8589	ASAP1	8	130052104.0	130443660.0	-1.0	
8590	ADCY8	8	130780301.0	131042426.0	-1.0	
8591	EFR3A	8	131904088.0	132013642.0	1.0	
8592	HHLA1	8	132061486.0	132111159.0	-1.0	
8593	KCNQ3	8	132120858.0	132481019.0	-1.0	
8594	LRRC6	8	132571953.0	132675617.0	-1.0	
8595	TMEM71	8	132685007.0	132760712.0	-1.0	
8596	PHF20L1	8	132775358.0	132848807.0	1.0	
8597	TG	8	132866958.0	133134903.0	1.0	
8598	SLA	8	133036724.0	133103054.0	-1.0	
8599	WISP1	8	133191039.0	133230344.0	1.0	
8600	NDRG1	8	133237171.0	133302022.0	-1.0	True
8601	ST3GAL1	8	133454848.0	133571940.0	-1.0	
8602	ZFAT	8	134477788.0	134713049.0	-1.0	
8603	MIR30B	8	134800520.0	134800607.0	-1.0	
8604	MIR30D	8	134804876.0	134804945.0	-1.0	
8605	KHDRBS3	8	135457457.0	135656722.0	1.0	
8606	FAM135B	8	138130023.0	138496822.0	-1.0	
8607	COL22A1	8	138588235.0	138914006.0	-1.0	
8608	KCNK9	8	139600838.0	139703056.0	-1.0	
8609	TRAPPC9	8	139730343.0	140458579.0	-1.0	
8610	CHRAC1	8	140511298.0	140517137.0	1.0	
8611	AGO2	8	140520156.0	140635619.0	-1.0	
8612	PTK2	8	140657900.0	141002216.0	-1.0	
8613	DENND3	8	141117278.0	141195808.0	1.0	
8614	SLC45A4	8	141207166.0	141308305.0	-1.0	
8615	GPR20	8	141356500.0	141367267.0	-1.0	
8616	PTP4A3	8	141391993.0	141432454.0	1.0	
8617	MROH5	8	141433829.0	141507230.0	-1.0	
8618	TSNARE1	8	142212080.0	142403240.0	-1.0	
8619	ADGRB1	8	142449430.0	142545009.0	1.0	
8620	ARC	8	142611044.0	142614472.0	-1.0	
8621	JRK	8	142657460.0	142681968.0	-1.0	
8622	PSCA	8	142670308.0	142682724.0	1.0	
8623	LY6K	8	142700111.0	142705127.0	1.0	
8624	THEM6	8	142727203.0	142736927.0	1.0	
8625	SLURP1	8	142740944.0	142742411.0	-1.0	
8626	LYPD2	8	142750150.0	142752534.0	-1.0	
8627	LYNX1	8	142771197.0	142777810.0	-1.0	
8628	LY6D	8	142784880.0	142786592.0	-1.0	
8629	GML	8	142834247.0	142916506.0	1.0	
8630	CYP11B1	8	142872356.0	142879846.0	-1.0	
8631	CYP11B2	8	142910559.0	142917843.0	-1.0	
8632	LY6E	8	143017982.0	143023832.0	1.0	
8633	C8orf31	8	143039209.0	143059942.0	1.0	
8634	LY6H	8	143157914.0	143160711.0	-1.0	
8635	GPIHBP1	8	143213193.0	143217170.0	1.0	
8636	ZFP41	8	143246821.0	143262705.0	1.0	
8637	GLI4	8	143267433.0	143276931.0	1.0	
8638	ZNF696	8	143289676.0	143298061.0	1.0	
8639	TOP1MT	8	143304384.0	143359979.0	-1.0	
8640	RHPN1	8	143368887.0	143384220.0	1.0	
8641	MAFA	8	143419182.0	143430406.0	-1.0	
8642	ZC3H3	8	143437655.0	143541453.0	-1.0	
8643	GSDMD	8	143553207.0	143563062.0	1.0	
8644	MROH6	8	143566187.0	143572971.0	-1.0	
8645	NAPRT	8	143574785.0	143578649.0	-1.0	
8646	EEF1D	8	143579697.0	143599541.0	-1.0	
8647	TIGD5	8	143597835.0	143603224.0	1.0	
8648	TSTA3	8	143612618.0	143618048.0	-1.0	
8649	ZNF623	8	143636013.0	143656418.0	1.0	
8650	ZNF707	8	143684452.0	143713898.0	1.0	
8651	CCDC166	8	143706694.0	143708109.0	-1.0	
8652	MAPK15	8	143716259.0	143722458.0	1.0	
8653	FAM83H	8	143723933.0	143733801.0	-1.0	
8654	SCRIB	8	143790920.0	143815379.0	-1.0	
8655	PUF60	8	143816344.0	143829859.0	-1.0	
8656	NRBP2	8	143833594.0	143840974.0	-1.0	
8657	EPPK1	8	143857324.0	143878464.0	-1.0	
8658	PLEC	8	143915147.0	143976734.0	-1.0	
8659	PARP10	8	143977153.0	144012772.0	-1.0	
8660	GRINA	8	143990058.0	143993415.0	1.0	
8661	SPATC1	8	144012414.0	144047085.0	1.0	
8662	OPLAH	8	144051266.0	144063965.0	-1.0	
8663	EXOSC4	8	144078626.0	144080647.0	1.0	
8664	GPAA1	8	144082590.0	144086216.0	1.0	
8665	CYC1	8	144095027.0	144097525.0	1.0	
8666	SHARPIN	8	144098633.0	144108124.0	-1.0	
8667	MAF1	8	144104499.0	144107611.0	1.0	
8668	HGH1	8	144137769.0	144140843.0	1.0	
8669	MROH1	8	144148016.0	144261940.0	1.0	
8670	BOP1	8	144262102.0	144291370.0	-1.0	
8671	SCX	8	144266560.0	144268481.0	1.0	
8672	HSF1	8	144291591.0	144314722.0	1.0	
8673	DGAT1	8	144314584.0	144326910.0	-1.0	
8674	SCRT1	8	144330565.0	144336281.0	-1.0	
8675	TMEM249	8	144352219.0	144354914.0	-1.0	
8676	SLC52A2	8	144354135.0	144361272.0	1.0	
8677	FBXL6	8	144355431.0	144359376.0	-1.0	
8678	ADCK5	8	144373101.0	144393242.0	1.0	
8679	CPSF1	8	144393229.0	144409349.0	-1.0	
8680	SLC39A4	8	144409742.0	144416895.0	-1.0	
8681	VPS28	8	144423601.0	144428563.0	-1.0	
8682	TONSL	8	144428775.0	144444444.0	-1.0	
8683	CYHR1	8	144449582.0	144465677.0	-1.0	
8684	KIFC2	8	144466043.0	144474202.0	1.0	
8685	FOXH1	8	144473412.0	144476335.0	-1.0	
8686	PPP1R16A	8	144477969.0	144502121.0	1.0	
8687	GPT	8	144502973.0	144507174.0	1.0	
8688	MFSD3	8	144509074.0	144511213.0	1.0	
8689	RECQL4	8	144511288.0	144517845.0	-1.0	True
8690	LRRC14	8	144517992.0	144525178.0	1.0	
8691	LRRC24	8	144522377.0	144527032.0	-1.0	
8692	C8orf82	8	144525733.0	144529132.0	-1.0	
8693	ARHGAP39	8	144529179.0	144605816.0	-1.0	
8694	ZNF251	8	144720907.0	144756417.0	-1.0	
8695	ZNF34	8	144773114.0	144787345.0	-1.0	
8696	RPL8	8	144789765.0	144792587.0	-1.0	
8697	ZNF517	8	144798876.0	144811169.0	1.0	
8698	ZNF7	8	144827464.0	144847509.0	1.0	
8699	COMMD5	8	144841042.0	144853736.0	-1.0	
8700	ZNF250	8	144876497.0	144902168.0	-1.0	
8701	ZNF16	8	144930358.0	144950888.0	-1.0	
8702	ZNF252P	8	144973589.0	145002895.0	-1.0	
8703	ZNF252P-AS1	8	145002811.0	145006046.0	1.0	
8704	C8orf33	8	145052378.0	145056030.0	1.0	
8705	FAM138C	9	34394.0	35871.0	-1.0	
8706	FOXD4	9	116231.0	118204.0	-1.0	
8707	CBWD1	9	121038.0	179147.0	-1.0	
8708	C9orf66	9	212824.0	215741.0	-1.0	
8709	DOCK8	9	214854.0	465259.0	1.0	
8710	KANK1	9	470291.0	746106.0	1.0	
8711	DMRT1	9	841690.0	969090.0	1.0	
8712	DMRT3	9	976964.0	991731.0	1.0	
8713	DMRT2	9	1049858.0	1057552.0	1.0	
8714	SMARCA2	9	1980290.0	2193624.0	1.0	
8715	VLDLR	9	2621834.0	2660053.0	1.0	
8716	KCNV2	9	2717502.0	2730037.0	1.0	
8717	RFX3	9	3218297.0	3526004.0	-1.0	
8718	GLIS3	9	3824127.0	4348392.0	-1.0	
8719	SLC1A1	9	4490444.0	4587469.0	1.0	
8720	SPATA6L	9	4553386.0	4666674.0	-1.0	
8721	CDC37L1	9	4679559.0	4708398.0	1.0	
8722	AK3	9	4709559.0	4742043.0	-1.0	
8723	RCL1	9	4792869.0	4885917.0	1.0	
8724	JAK2	9	4984390.0	5128183.0	1.0	True
8725	INSL6	9	5131979.0	5185668.0	-1.0	
8726	INSL4	9	5231419.0	5235304.0	1.0	
8727	RLN2	9	5299868.0	5304969.0	-1.0	
8728	RLN1	9	5334969.0	5339873.0	-1.0	
8729	PLGRKT	9	5357973.0	5437878.0	-1.0	
8730	CD274	9	5450503.0	5470566.0	1.0	True
8731	PDCD1LG2	9	5510570.0	5571254.0	1.0	True
8732	RIC1	9	5629025.0	5776557.0	1.0	
8733	ERMP1	9	5765076.0	5833117.0	-1.0	
8734	KIAA2026	9	5881596.0	6007901.0	-1.0	
8735	MLANA	9	5890802.0	5910606.0	1.0	
8736	RANBP6	9	6011043.0	6015625.0	-1.0	
8737	IL33	9	6215786.0	6257983.0	1.0	
8738	TPD52L3	9	6328375.0	6331900.0	1.0	
8739	UHRF2	9	6413151.0	6507054.0	1.0	
8740	GLDC	9	6532464.0	6645783.0	-1.0	
8741	KDM4C	9	6720863.0	7175648.0	1.0	
8742	RPL4P5	9	7477045.0	7478320.0	-1.0	
8743	PTPRD	9	8314246.0	10612723.0	-1.0	
8744	TYRP1	9	12685439.0	12710290.0	1.0	
8745	LURAP1L	9	12775021.0	12822131.0	1.0	
8746	MPDZ	9	13105704.0	13279590.0	-1.0	
8747	LINC01235	9	13406380.0	13433053.0	-1.0	
8748	NFIB	9	14081843.0	14398983.0	-1.0	True
8749	ZDHHC21	9	14611071.0	14693471.0	-1.0	
8750	CER1	9	14719724.0	14722717.0	-1.0	
8751	FREM1	9	14734666.0	14910995.0	-1.0	
8752	CLCN3P1	9	14987302.0	15146401.0	-1.0	
8753	TTC39B	9	15163622.0	15307360.0	-1.0	
8754	SNAPC3	9	15422704.0	15465953.0	1.0	
8755	PSIP1	9	15464066.0	15511019.0	-1.0	True
8756	CCDC171	9	15553086.0	16061663.0	1.0	
8757	BNC2	9	16409503.0	16870843.0	-1.0	
8758	CNTLN	9	17134982.0	17503923.0	1.0	
8759	SH3GL2	9	17579082.0	17797129.0	1.0	
8760	ADAMTSL1	9	17906563.0	18910950.0	1.0	
8761	SAXO1	9	18927658.0	19049354.0	-1.0	
8762	RRAGA	9	19049395.0	19050983.0	1.0	
8763	HAUS6	9	19053143.0	19103119.0	-1.0	
8764	PLIN2	9	19108375.0	19149290.0	-1.0	
8765	DENND4C	9	19230435.0	19373545.0	1.0	
8766	RPS6	9	19375715.0	19380254.0	-1.0	
8767	ACER2	9	19409059.0	19452020.0	1.0	
8768	SLC24A2	9	19507452.0	19786928.0	-1.0	
8769	MLLT3	9	20341665.0	20622543.0	-1.0	True
8770	FOCAD	9	20658309.0	20995955.0	1.0	
8771	HACD4	9	20999515.0	21031636.0	-1.0	
8772	IFNB1	9	21077105.0	21077963.0	-1.0	
8773	IFNW1	9	21140214.0	21142145.0	-1.0	
8774	IFNA21	9	21165637.0	21166660.0	-1.0	
8775	IFNA4	9	21186694.0	21187671.0	-1.0	
8776	IFNA7	9	21201469.0	21202205.0	-1.0	
8777	IFNA10	9	21206181.0	21207143.0	-1.0	
8778	IFNA16	9	21216373.0	21217311.0	-1.0	
8779	IFNA17	9	21227243.0	21228222.0	-1.0	
8780	IFNA14	9	21239002.0	21239991.0	-1.0	
8781	IFNA22P	9	21278050.0	21278619.0	-1.0	
8782	IFNA5	9	21304326.0	21305312.0	-1.0	
8783	KLHL9	9	21329671.0	21335380.0	-1.0	
8784	IFNA6	9	21349835.0	21351378.0	-1.0	
8785	IFNA13	9	21367424.0	21368962.0	-1.0	
8786	IFNA2	9	21384254.0	21385388.0	-1.0	
8787	IFNA8	9	21409147.0	21410185.0	1.0	
8788	IFNA1	9	21440454.0	21441316.0	1.0	
8789	MIR31HG	9	21455642.0	21559669.0	-1.0	
8790	IFNE	9	21480839.0	21482313.0	-1.0	
8791	MIR31	9	21512115.0	21512185.0	-1.0	
8792	MTAP	9	21802543.0	21937651.0	1.0	
8793	CDKN2A	9	21967753.0	21995301.0	-1.0	True
8794	CDKN2B-AS1	9	21994778.0	22121097.0	1.0	
8795	CDKN2B	9	22002903.0	22009363.0	-1.0	
8796	DMRTA1	9	22446841.0	22455740.0	1.0	
8797	LINC01239	9	22646200.0	22824213.0	1.0	
8798	ELAVL2	9	23690104.0	23826337.0	-1.0	
8799	TUSC1	9	25676389.0	25678440.0	-1.0	
8800	CAAP1	9	26840685.0	26892804.0	-1.0	
8801	PLAA	9	26904083.0	26947463.0	-1.0	
8802	IFT74	9	26947039.0	27062930.0	1.0	
8803	LRRC19	9	26993136.0	27005693.0	-1.0	
8804	TEK	9	27109141.0	27230175.0	1.0	
8805	LINC00032	9	27245680.0	27284869.0	-1.0	
8806	EQTN	9	27284659.0	27297139.0	-1.0	
8807	MOB3B	9	27325209.0	27529781.0	-1.0	
8808	IFNK	9	27524314.0	27526498.0	1.0	
8809	C9orf72	9	27546545.0	27573866.0	-1.0	
8810	LINGO2	9	27948078.0	28670286.0	-1.0	
8811	MIR876	9	28863626.0	28863706.0	-1.0	
8812	MIR873	9	28888879.0	28888955.0	-1.0	
8813	KRT18P36	9	30799471.0	30800746.0	-1.0	
8814	ACO1	9	32384603.0	32454769.0	1.0	
8815	DDX58	9	32455705.0	32526324.0	-1.0	
8816	TOPORS	9	32540544.0	32552553.0	-1.0	
8817	NDUFB6	9	32552999.0	32573184.0	-1.0	
8818	TAF1L	9	32629454.0	32635669.0	-1.0	
8819	TMEM215	9	32783499.0	32787399.0	1.0	
8820	APTX	9	32972606.0	33025168.0	-1.0	
8821	DNAJA1	9	33025211.0	33039907.0	1.0	
8822	SMU1	9	33041764.0	33076659.0	-1.0	
8823	B4GALT1	9	33104082.0	33167356.0	-1.0	
8824	SPINK4	9	33218365.0	33248567.0	1.0	
8825	BAG1	9	33247820.0	33264720.0	-1.0	
8826	CHMP5	9	33264879.0	33282069.0	1.0	
8827	NFX1	9	33290511.0	33371157.0	1.0	
8828	AQP7	9	33383179.0	33402682.0	-1.0	
8829	AQP3	9	33441154.0	33447611.0	-1.0	
8830	NOL6	9	33461441.0	33473930.0	-1.0	
8831	ANKRD18B	9	33524394.0	33573009.0	1.0	
8832	TRBV20OR9-2	9	33617762.0	33618506.0	1.0	
8833	TRBV21OR9-2	9	33629121.0	33629586.0	1.0	
8834	PRSS3	9	33750466.0	33799231.0	1.0	
8835	UBE2R2	9	33817567.0	33920404.0	1.0	
8836	UBAP2	9	33921693.0	34048949.0	-1.0	
8837	DCAF12	9	34086387.0	34127399.0	-1.0	
8838	UBAP1	9	34179005.0	34252523.0	1.0	
8839	KIF24	9	34252381.0	34311371.0	-1.0	
8840	NUDT2	9	34329506.0	34343713.0	1.0	
8841	KIAA1161	9	34366670.0	34376853.0	-1.0	
8842	C9orf24	9	34379019.0	34397832.0	-1.0	
8843	FAM219A	9	34398184.0	34458570.0	-1.0	
8844	DNAI1	9	34457414.0	34520989.0	1.0	
8845	ENHO	9	34521040.0	34523041.0	-1.0	
8846	CNTFR	9	34551432.0	34590140.0	-1.0	
8847	RPP25L	9	34610486.0	34612104.0	-1.0	
8848	DCTN3	9	34613545.0	34620523.0	-1.0	
8849	ARID3C	9	34621379.0	34628107.0	-1.0	
8850	SIGMAR1	9	34634722.0	34637809.0	-1.0	
8851	GALT	9	34638133.0	34651035.0	1.0	
8852	IL11RA	9	34650702.0	34661892.0	1.0	
8853	CCL27	9	34661880.0	34664048.0	-1.0	
8854	CCL19	9	34689567.0	34691277.0	-1.0	
8855	CCL21	9	34709005.0	34710124.0	-1.0	
8856	FAM205A	9	34723055.0	34729467.0	-1.0	
8857	FAM205BP	9	34832295.0	34838586.0	-1.0	
8858	DNAJB5	9	34989641.0	34998900.0	1.0	
8859	C9orf131	9	35041095.0	35045991.0	1.0	
8860	VCP	9	35056064.0	35073249.0	-1.0	
8861	FANCG	9	35073835.0	35080016.0	-1.0	True
8862	PIGO	9	35088688.0	35096601.0	-1.0	
8863	STOML2	9	35099776.0	35103195.0	-1.0	
8864	FAM214B	9	35104112.0	35116341.0	-1.0	
8865	UNC13B	9	35161992.0	35405338.0	1.0	
8866	ATP8B5P	9	35406755.0	35483035.0	1.0	
8867	RUSC2	9	35490127.0	35561898.0	1.0	
8868	FAM166B	9	35561831.0	35563899.0	-1.0	
8869	TESK1	9	35605305.0	35610041.0	1.0	
8870	CD72	9	35609533.0	35646810.0	-1.0	
8871	SIT1	9	35649295.0	35650950.0	-1.0	
8872	CCDC107	9	35658290.0	35661511.0	1.0	
8873	ARHGEF39	9	35658875.0	35675866.0	-1.0	
8874	CA9	9	35673856.0	35681159.0	1.0	
8875	TPM2	9	35681992.0	35691020.0	-1.0	
8876	TLN1	9	35696948.0	35732395.0	-1.0	
8877	CREB3	9	35732335.0	35737004.0	1.0	
8878	GBA2	9	35736866.0	35749228.0	-1.0	
8879	RGP1	9	35749287.0	35758575.0	1.0	
8880	MSMP	9	35752990.0	35756613.0	-1.0	
8881	NPR2	9	35792154.0	35809732.0	1.0	
8882	SPAG8	9	35808045.0	35812272.0	-1.0	
8883	HINT2	9	35812960.0	35815354.0	-1.0	
8884	TMEM8B	9	35814451.0	35865518.0	1.0	
8885	FAM221B	9	35816391.0	35828747.0	-1.0	
8886	OR13J1	9	35869263.0	35870601.0	-1.0	
8887	HRCT1	9	35906192.0	35907141.0	1.0	
8888	OR2S2	9	35957108.0	35958154.0	-1.0	
8889	RECK	9	36036433.0	36124451.0	1.0	
8890	GLIPR2	9	36136536.0	36163913.0	1.0	
8891	CCIN	9	36169394.0	36171334.0	1.0	
8892	CLTA	9	36190856.0	36304781.0	1.0	
8893	GNE	9	36214441.0	36277056.0	-1.0	
8894	HMGB3P24	9	36303499.0	36304924.0	-1.0	
8895	RNF38	9	36336396.0	36487548.0	-1.0	
8896	MELK	9	36572862.0	36677683.0	1.0	
8897	PAX5	9	36833275.0	37034185.0	-1.0	True
8898	ZCCHC7	9	37120539.0	37358149.0	1.0	
8899	GRHPR	9	37422666.0	37436990.0	1.0	
8900	ZBTB5	9	37438114.0	37465399.0	-1.0	
8901	KCTD9P3	9	37477149.0	37478317.0	1.0	
8902	POLR1E	9	37485935.0	37503697.0	1.0	
8903	FBXO10	9	37510892.0	37576349.0	-1.0	
